Zip Code,Name,State,Latitude,Longitute,Locality
24138,Pilot,VA,37.056476,-80.322901,Montgomery
24139,Pittsville,VA,36.971578,-79.479413,Pittsylvania
24141,Radford,VA,37.135816,-80.571721,Radford
24142,Radford,VA,37.1387,-80.548,Radford
24143,Radford,VA,37.1406,-80.5581,Radford
24146,Redwood,VA,37.019722,-79.812222,Franklin
24147,Rich Creek,VA,37.385048,-80.822718,Giles
24148,Ridgeway,VA,36.5874,-79.86859,Henry
24149,Riner,VA,37.032209,-80.435309,Montgomery
24150,Ripplemead,VA,37.366455,-80.671728,Giles
24151,Rocky Mount,VA,36.989101,-79.883959,Franklin
24153,Salem,VA,37.2853,-80.069185,Salem
24155,Roanoke,VA,37.2935,-80.0553,Salem
24157,Roanoke,VA,37.2912,-80.0649,Salem
24161,Sandy Level,VA,36.991042,-79.561404,Pittsylvania
24162,Shawsville,VA,37.146619,-80.27153,Montgomery
24165,Spencer,VA,36.59676,-80.037345,Henry
24167,Staffordsville,VA,37.245378,-80.740334,Giles
24168,Stanleytown,VA,36.734759,-79.935482,Henry
24171,Stuart,VA,36.651744,-80.23923,Patrick
24174,Thaxton,VA,37.360008,-79.652187,Bedford
24175,Troutville,VA,37.401855,-79.878636,Botetourt
24176,Union Hall,VA,37.013111,-79.686447,Franklin
24177,Vesta,VA,36.716667,-80.358056,Patrick
24178,Villamont,VA,37.395278,-79.776389,Bedford
24179,Vinton,VA,37.271139,-79.835466,Roanoke
24184,Wirtz,VA,37.081794,-79.757254,Franklin
24185,Woolwine,VA,36.792076,-80.277426,Patrick
24201,Bristol,VA,36.618093,-82.182297,Bristol
24202,Bristol,VA,36.6445,-82.1597,Washington
24203,Bristol,VA,36.5963,-82.1886,Bristol
24209,Bristol,VA,36.5963,-82.1886,Bristol
24210,Abingdon,VA,36.691644,-82.019989,Washington
24211,Abingdon,VA,36.6632,-81.9635,Washington
24212,Abingdon,VA,36.7097,-81.9775,Washington
24215,Andover,VA,36.923611,-82.796667,Wise
24216,Appalachia,VA,36.906001,-82.791394,Wise
24217,Bee,VA,37.101358,-82.185632,Dickenson
24218,Ben Hur,VA,36.732778,-83.082222,Lee
24219,Big Stone Gap,VA,36.858073,-82.762727,Wise
24220,Birchleaf,VA,37.169481,-82.248346,Dickenson
24221,Blackwater,VA,36.639011,-82.98658,Lee
24224,Castlewood,VA,36.876409,-82.287574,Russell
24225,Cleveland,VA,36.950215,-82.131758,Russell
24226,Clinchco,VA,37.140581,-82.342476,Dickenson
24228,Clintwood,VA,37.159206,-82.445339,Dickenson
24230,Coeburn,VA,36.960489,-82.473497,Wise
24236,Damascus,VA,36.640264,-81.777633,Washington
24237,Dante,VA,37.005419,-82.281519,Russell
24239,Davenport,VA,37.068044,-82.122946,Buchanan
24243,Dryden,VA,36.781825,-82.930478,Lee
24244,Duffield,VA,36.704402,-82.80651,Scott
24245,Dungannon,VA,36.82416,-82.496025,Scott
24246,East Stone Gap,VA,36.866667,-82.7425,Wise
24248,Ewing,VA,36.623694,-83.504737,Lee
24250,Fort Blackmore,VA,36.743828,-82.610178,Scott
24251,Gate City,VA,36.646026,-82.611179,Scott
24256,Haysi,VA,37.220552,-82.285306,Dickenson
24258,Hiltons,VA,36.649778,-82.429929,Scott
24260,Honaker,VA,37.027292,-81.996883,Russell
24263,Jonesville,VA,36.689647,-83.13615,Lee
24265,Keokee,VA,36.823931,-82.977161,Lee
24266,Lebanon,VA,36.880895,-82.09563,Russell
24269,Mc Clure,VA,37.081412,-82.380553,Dickenson
24270,Mendota,VA,36.722302,-82.264888,Washington
24271,Nickelsville,VA,36.750221,-82.420172,Scott
24272,Nora,VA,37.018229,-82.350023,Dickenson
24273,Norton,VA,36.937797,-82.624923,Norton City
24277,Pennington Gap,VA,36.750752,-83.022299,Lee
24279,Pound,VA,37.092734,-82.601555,Wise
24280,Rosedale,VA,36.973981,-81.888793,Russell
24281,Rose Hill,VA,36.658257,-83.348565,Lee
24282,Saint Charles,VA,36.831515,-83.051838,Lee
24283,Saint Paul,VA,36.932295,-82.341844,Wise
24290,Weber City,VA,36.620213,-82.545227,Scott
24292,Whitetop,VA,36.610559,-81.583938,Grayson
24293,Wise,VA,36.975,-82.594679,Wise
24301,Pulaski,VA,37.056708,-80.770961,Pulaski
24311,Atkins,VA,36.866532,-81.404791,Smyth
24312,Austinville,VA,36.819461,-80.858322,Wythe
24313,Barren Springs,VA,36.907787,-80.809006,Wythe
24314,Bastian,VA,37.15742,-81.198855,Bland
24315,Bland,VA,37.137644,-81.020064,Bland
24316,Broadford,VA,36.93299,-81.659388,Tazewell
24317,Cana,VA,36.59574,-80.670452,Carroll
24318,Ceres,VA,37.00456,-81.364272,Bland
24319,Chilhowie,VA,36.771912,-81.665103,Smyth
24322,Cripple Creek,VA,36.808612,-81.103928,Wythe
24323,Crockett,VA,36.876755,-81.208883,Wythe
24324,Draper,VA,36.969743,-80.818752,Pulaski
24325,Dugspur,VA,36.814546,-80.612348,Carroll
24326,Elk Creek,VA,36.730579,-81.191488,Grayson
24327,Emory,VA,36.772778,-81.836389,Washington
24328,Fancy Gap,VA,36.663972,-80.69075,Carroll
24330,Fries,VA,36.724683,-81.004157,Grayson
24333,Galax,VA,36.656503,-80.911744,Galax City
24340,Glade Spring,VA,36.7779,-81.767639,Washington
24343,Hillsville,VA,36.744225,-80.71973,Carroll
24347,Hiwassee,VA,36.997815,-80.638173,Pulaski
24348,Independence,VA,36.629444,-81.158202,Grayson
24350,Ivanhoe,VA,36.827225,-80.977911,Wythe
24351,Lambsburg,VA,36.577483,-80.760133,Carroll
24352,Laurel Fork,VA,36.707347,-80.514776,Carroll
24354,Marion,VA,36.827316,-81.534914,Smyth
24360,Max Meadows,VA,36.91708,-80.921391,Wythe
24361,Meadowview,VA,36.761175,-81.851205,Washington
24363,Mouth Of Wilson,VA,36.610379,-81.395452,Grayson
24366,Rocky Gap,VA,37.244242,-81.155236,Bland
24368,Rural Retreat,VA,36.883616,-81.287872,Wythe
24370,Saltville,VA,36.892699,-81.740201,Smyth
24374,Speedwell,VA,36.799843,-81.183404,Wythe
24375,Sugar Grove,VA,36.773633,-81.408443,Smyth
24377,Tannersville,VA,36.976331,-81.628017,Tazewell
24378,Troutdale,VA,36.68546,-81.435004,Grayson
24380,Willis,VA,36.874927,-80.490861,Floyd
24381,Woodlawn,VA,36.787948,-80.882437,Carroll
24382,Wytheville,VA,36.940669,-81.094082,Wythe
24401,Staunton,VA,38.145104,-79.07519,Staunton City
24402,Staunton,VA,38.149444,-79.071944,Staunton City
24411,Augusta Springs,VA,38.101944,-79.318333,Augusta
24412,Bacova,VA,38.053889,-79.843889,Bath
24413,Blue Grass,VA,38.515231,-79.561272,Highland
24415,Brownsburg,VA,37.928333,-79.319444,Rockbridge
24416,Buena Vista,VA,37.739585,-79.352311,Buena Vista City
24421,Churchville,VA,38.234605,-79.179126,Augusta
24422,Clifton Forge,VA,37.820342,-79.805423,Alleghany
24426,Covington,VA,37.784203,-80.003176,Covington City
24430,Craigsville,VA,38.076826,-79.361883,Augusta
24431,Crimora,VA,38.168422,-78.841275,Augusta
24432,Deerfield,VA,38.184231,-79.415186,Augusta
24433,Doe Hill,VA,38.390248,-79.482176,Highland
24435,Fairfield,VA,37.877825,-79.297922,Rockbridge
24437,Fort Defiance,VA,38.210928,-78.932583,Augusta
24438,Glen Wilton,VA,37.752778,-79.819167,Botetourt
24439,Goshen,VA,37.987813,-79.477325,Rockbridge
24440,Greenville,VA,38.001804,-79.135876,Augusta
24441,Grottoes,VA,38.248371,-78.825528,Rockingham
24442,Head Waters,VA,38.294611,-79.435272,Highland
24445,Hot Springs,VA,37.963784,-79.871662,Bath
24448,Iron Gate,VA,37.7975,-79.791389,Alleghany
24450,Lexington,VA,37.788463,-79.458111,Lexington City
24457,Low Moor,VA,37.788611,-79.883889,Alleghany
24458,Mc Dowell,VA,38.326588,-79.498798,Highland
24459,Middlebrook,VA,38.024158,-79.281165,Augusta
24460,Millboro,VA,38.005795,-79.640649,Bath
24463,Mint Spring,VA,38.074444,-79.101111,Augusta
24464,Montebello,VA,37.839931,-79.061079,Nelson
24465,Monterey,VA,38.405821,-79.59407,Highland
24467,Mount Sidney,VA,38.261185,-78.97296,Augusta
24468,Mustoe,VA,38.286216,-79.659137,Highland
24469,New Hope,VA,38.197778,-78.906111,Augusta
24471,Port Republic,VA,38.317167,-78.810388,Rockingham
24472,Raphine,VA,37.937353,-79.221903,Rockbridge
24473,Rockbridge Baths,VA,37.896458,-79.387421,Rockbridge
24474,Selma,VA,37.806389,-79.848333,Alleghany
24476,Steeles Tavern,VA,37.925556,-79.202778,Augusta
24477,Stuarts Draft,VA,38.014423,-79.029821,Augusta
24479,Swoope,VA,38.159117,-79.187281,Augusta
24482,Verona,VA,38.203726,-79.005872,Augusta
24483,Vesuvius,VA,37.83777,-79.213485,Rockbridge
24484,Warm Springs,VA,38.085119,-79.807792,Bath
24485,West Augusta,VA,38.274397,-79.320139,Augusta
24486,Weyers Cave,VA,38.293145,-78.923454,Augusta
24487,Williamsville,VA,38.177907,-79.650607,Bath
24501,Lynchburg,VA,37.386228,-79.171464,Lynchburg City
24502,Lynchburg,VA,37.359635,-79.211783,Lynchburg City
24503,Lynchburg,VA,37.437646,-79.204982,Lynchburg City
24504,Lynchburg,VA,37.390422,-79.12142,Lynchburg City
24505,Lynchburg,VA,37.4146,-79.1434,Lynchburg City
24506,Lynchburg,VA,37.3802,-79.1603,Lynchburg City
24512,Lynchburg,VA,37.4502,-79.2501,Lynchburg City
24513,Lynchburg,VA,37.3802,-79.1603,Lynchburg City
24514,Lynchburg,VA,37.3802,-79.1603,Lynchburg City
24515,Lynchburg,VA,37.3802,-79.1603,Lynchburg City
24517,Altavista,VA,37.122162,-79.291145,Campbell
24520,Alton,VA,36.589352,-79.020237,Halifax
24521,Amherst,VA,37.602677,-79.050572,Amherst
24522,Appomattox,VA,37.352951,-78.822445,Appomattox
24523,Bedford,VA,37.315345,-79.53311,Bedford
24526,Big Island,VA,37.530556,-79.382706,Bedford
24527,Blairs,VA,36.667408,-79.378869,Pittsylvania
24528,Brookneal,VA,37.082663,-78.922679,Campbell
24529,Buffalo Junction,VA,36.61676,-78.609266,Mecklenburg
24530,Callands,VA,36.764748,-79.628779,Pittsylvania
24531,Chatham,VA,36.83099,-79.429659,Pittsylvania
24533,Clifford,VA,37.643333,-79.0225,Amherst
24534,Clover,VA,36.863695,-78.78618,Halifax
24535,Cluster Springs,VA,36.620833,-78.921944,Halifax
24536,Coleman Falls,VA,37.488659,-79.315757,Bedford
24538,Concord,VA,37.336953,-78.980353,Campbell
24539,Crystal Hill,VA,36.873217,-78.970634,Halifax
24540,Danville,VA,36.621789,-79.412441,Danville City
24541,Danville,VA,36.577937,-79.441112,Danville City
24543,Danville,VA,36.5842,-79.3969,Danville City
24544,Danville,VA,36.5842,-79.3969,Danville City
24549,Dry Fork,VA,36.743008,-79.457966,Pittsylvania
24550,Evington,VA,37.261049,-79.231723,Campbell
24551,Forest,VA,37.337878,-79.279116,Bedford
24553,Gladstone,VA,37.547252,-78.850838,Nelson
24554,Gladys,VA,37.138581,-79.104794,Campbell
24555,Glasgow,VA,37.643,-79.45898,Rockbridge
24556,Goode,VA,37.348098,-79.381277,Bedford
24557,Gretna,VA,36.969515,-79.338874,Pittsylvania
24558,Halifax,VA,36.762571,-78.941494,Halifax
24562,Howardsville,VA,37.765891,-78.582355,Buckingham
24563,Hurt,VA,37.079787,-79.299995,Pittsylvania
24565,Java,VA,36.858582,-79.187034,Pittsylvania
24566,Keeling,VA,36.715577,-79.278284,Pittsylvania
24569,Long Island,VA,37.064374,-79.121933,Pittsylvania
24570,Lowry,VA,37.33361,-79.455599,Bedford
24571,Lynch Station,VA,37.152826,-79.329716,Campbell
24572,Madison Heights,VA,37.453102,-79.114089,Amherst
24574,Monroe,VA,37.541366,-79.17034,Amherst
24576,Naruna,VA,37.105833,-79.002778,Campbell
24577,Nathalie,VA,36.944179,-78.989766,Halifax
24578,Natural Bridge,VA,37.660625,-79.533045,Rockbridge
24579,Natural Bridge Station,VA,37.595667,-79.503905,Rockbridge
24580,Nelson,VA,36.558558,-78.670959,Mecklenburg
24581,Norwood,VA,37.643056,-78.809167,Nelson
24586,Ringgold,VA,36.603483,-79.298835,Pittsylvania
24588,Rustburg,VA,37.25454,-79.121507,Campbell
24589,Scottsburg,VA,36.786194,-78.786601,Halifax
24590,Scottsville,VA,37.804937,-78.473981,Albemarle
24592,South Boston,VA,36.696335,-78.918829,Halifax
24593,Spout Spring,VA,37.364345,-78.905887,Appomattox
24594,Sutherlin,VA,36.625831,-79.19495,Pittsylvania
24595,Sweet Briar,VA,37.552778,-79.066667,Amherst
24597,Vernon Hill,VA,36.786684,-79.110874,Halifax
24598,Virgilina,VA,36.606231,-78.760516,Halifax
24599,Wingina,VA,37.641473,-78.755709,Buckingham
24601,Amonate,VA,37.190833,-81.638889,Tazewell
24602,Bandy,VA,37.166112,-81.6508,Tazewell
24603,Big Rock,VA,37.318638,-82.224596,Buchanan
24604,Bishop,VA,37.208611,-81.558333,Tazewell
24605,Bluefield,VA,37.249512,-81.325114,Tazewell
24606,Boissevain,VA,37.281667,-81.380556,Tazewell
24607,Breaks,VA,37.295833,-82.281111,Dickenson
24608,Burkes Garden,VA,37.098056,-81.341111,Tazewell
24609,Cedar Bluff,VA,37.079076,-81.766788,Tazewell
24612,Doran,VA,37.0925,-81.833611,Tazewell
24613,Falls Mills,VA,37.271023,-81.318234,Tazewell
24614,Grundy,VA,37.296678,-82.106077,Buchanan
24619,Horsepen,VA,37.228056,-81.52,Tazewell
24620,Hurley,VA,37.401741,-82.026164,Buchanan
24622,Jewell Ridge,VA,37.222372,-81.810654,Tazewell
24624,Keen Mountain,VA,37.202222,-81.986389,Buchanan
24627,Mavisdale,VA,37.200817,-82.221599,Buchanan
24628,Maxie,VA,37.301111,-82.174444,Buchanan
24630,North Tazewell,VA,37.152447,-81.525256,Tazewell
24631,Oakwood,VA,37.184074,-81.991577,Buchanan
24634,Pilgrims Knob,VA,37.298944,-81.911896,Buchanan
24635,Pocahontas,VA,37.303611,-81.339722,Tazewell
24637,Pounding Mill,VA,37.059584,-81.730052,Tazewell
24639,Raven,VA,37.148056,-81.889557,Buchanan
24640,Red Ash,VA,37.113333,-81.871111,Tazewell
24641,Richlands,VA,37.094051,-81.812286,Tazewell
24646,Rowe,VA,37.127593,-82.027381,Buchanan
24647,Shortt Gap,VA,37.157222,-81.873056,Buchanan
24649,Swords Creek,VA,37.073792,-81.908385,Russell
24651,Tazewell,VA,37.107773,-81.509976,Tazewell
24656,Vansant,VA,37.173811,-82.127715,Buchanan
24657,Whitewood,VA,37.264409,-81.890361,Buchanan
24658,Wolford,VA,37.364444,-81.991389,Buchanan
22551,Spotsylvania,VA,38.200965,-77.589154,Spotsylvania
